"timestamp","blockheight","close","difficulty","supply","lnprice","Ret","Log_Ret","Volatility","S2F","blocks_to_halving","blocks_to_nearest_halving"
"2019-06-27","582747","11143.21986042","7868124124773.4","17784337.5","9.3185865076628","-0.13600415034697","-0.14618731383194","0.88491971839267","27.447520740884","47253","47253"
"2019-06-28","582910","12365.81556204","7934713219630.6","17786375","9.4226911350825","0.10971655562165","0.10410462741971","0.94935175262483","23.91372384234","47090","47090"
"2019-06-29","583084","11871.54609775","7934713219630.6","17788550","9.38189973167","-0.039970632087323","-0.040791403412463","0.94615127822034","22.404503227838","46916","46916"
"2019-06-30","583236","10748.15061512","7934713219630.6","17790450","9.2824889829532","-0.094629248236076","-0.099410748716867","1.0144785821761","25.650396539293","46764","46764"
"2019-07-01","583379","10574.25350371","7934713219630.6","17792237.5","9.2661774107571","-0.016179258891792","-0.016311572196042","1.0178455670758","27.267669316984","46621","46621"
"2019-07-02","583537","10829.123085","7934713219630.6","17794212.5","9.2899943658026","0.024102843874565","0.023816955045468","1.0184515561173","24.681446159182","46463","46463"
"2019-07-03","583709","11980.67215063","7934713219630.6","17796362.5","9.3910499761582","0.10633816391145","0.10105561035557","1.0311233364275","22.67500796432","46291","46291"
"2019-07-04","583876","11154.32090686","7934713219630.6","17798450","9.3195822270987","-0.068973696415401","-0.071467749059497","1.0449831455641","23.356722172094","46124","46124"
"2019-07-05","584065","10988.52988402","7934713219630.6","17800812.5","9.3046072699348","-0.014863390091103","-0.014974957163814","1.0498083690587","20.640371095166","45935","45935"
"2019-07-06","584243","11237.17166271","7934713219630.6","17803037.5","9.3269824603517","0.022627392500573","0.022375190416839","1.0494932991534","21.91880868093","45757","45757"
"2019-07-07","584396","11475.3524308","7934713219630.6","17804950","9.3479567473809","0.021195793322299","0.020974287029174","1.0490026134023","25.503500761035","45604","45604"
"2019-07-08","584574","12310.07513992","7934713219630.6","17807175","9.4181733231339","0.07274048567603","0.070216575753014","1.0657159633734","21.923903340003","45426","45426"
"2019-07-09","584728","12571.37463243","8587445349569.6","17809100","9.4391776537937","0.021226474212382","0.021004330659792","1.0486411010688","25.343782245152","45272","45272"
"2019-07-10","584857","12100.24243658","9064159826491.4","17810712.5","9.4009807674651","-0.037476585467005","-0.038196886328562","1.0598797272959","30.258638632261","45143","45143"
"2019-07-11","584986","11350.36126421","9064159826491.4","17812325","9.3370048518488","-0.061972408924886","-0.063975915616287","1.0896927802056","30.261378358288","45014","45014"
"2019-07-12","585150","11802.59683553","9064159826491.4","17814375","9.3760748570494","0.039843275539254","0.039070005200537","1.091586189927","23.80531239559","44850","44850"
"2019-07-13","585291","11384.49399337","9064159826491.4","17816137.5","9.3400075324833","-0.035424648319882","-0.036067324566014","1.1049586824852","27.69163509181","44709","44709"
"2019-07-14","585436","10197.88568796","9064159826491.4","17817950","9.2299356922916","-0.10423021928784","-0.1100718401917","1.1651702229996","26.930392064242","44564","44564"
"2019-07-15","585582","10851.0030408","9064159826491.4","17819775","9.2920128008524","0.064044388496244","0.062077108560767","1.1815179883525","26.748658284856","44418","44418"
"2019-07-16","585744","9419.80612604","9064159826491.4","17821800","9.1505697862588","-0.13189535652867","-0.14144301459358","1.278837902809","24.109284627093","44256","44256"
"2019-07-17","585877","9709.4782561","9064159826491.4","17823462.5","9.1808578272053","0.030751389804004","0.030288040946436","1.276175131958","29.369533422598","44123","44123"
"2019-07-18","585998","10647.83486629","9064159826491.4","17824975","9.2731118515296","0.096643360790316","0.092254024324371","1.3113724849445","32.28522585758","44002","44002"
"2019-07-19","586116","10538.53558984","9064159826491.4","17826450","9.2627938740972","-0.010264929708483","-0.010317977432458","1.3117928328631","33.108846064546","43884","43884"
"2019-07-20","586293","10761.18737794","9064159826491.4","17828662.5","9.2837011787372","0.021127393479095","0.020907304640029","1.3107334176938","22.074390527049","43707","43707"
"2019-07-21","586442","10591.29946508","9064159826491.4","17830525","9.267788137874","-0.015787097361418","-0.015913040863196","1.2904400716714","26.225852716742","43558","43558"
"2019-07-22","586600","10327.95039481","9064159826491.4","17832500","9.2426091295337","-0.024864660954803","-0.025179008340281","1.2859008403544","24.734558696029","43400","43400"
"2019-07-23","586663","9848.97254343","9033161130737.8","17833287.5","9.1951224184138","-0.046376854367997","-0.047486711119967","1.2954043026844","62.039573820396","43337","43337"
